scenario,sample,load_ratio,thermal_amplitude_c,mv_factor,cv_factor,lambda_factor,tm_peak_mm,full_peak_mm,residual_mm,full_exceeds,false_safe
Building foundation,559,0.3858490017758817,7.301150138464055,1.3634056454902672,0.4602858410107596,1.1580216850636806,12.898647500633436,19.030041118286448,12.153584548386092,False,False
Building foundation,560,0.4221777114829267,8.852789313380988,1.292243442010805,0.307085466743854,0.7099721718101335,12.646558994243525,15.624517373985363,11.7455921006277,False,False
Building foundation,561,0.4169565642306413,7.513807843949362,0.8281377874992359,0.4712551617939601,0.9835983795965639,16.03950651575994,19.17975678109753,15.312964231648694,False,False
Building foundation,562,0.38750693519259144,8.341926838358301,1.0844513523182355,2.697983917569523,1.0467609547762102,10.949048343887899,25.828114008520863,10.06427613097164,True,True
Building foundation,563,0.4189718256915003,10.216830464587154,1.3329746911586065,1.3872684650769913,0.7956372509927081,15.46762672475006,27.22671145277735,14.375193515348187,True,True
Building foundation,564,0.3738422472125668,8.821211624864368,1.010481981986282,0.41648891187460635,0.732811297504786,13.238917264024982,16.25137187642501,12.269120687689655,False,False
Building foundation,565,0.40707641777589987,9.749642182154904,0.7762008871510021,0.5975837975077534,1.0116207349580817,12.412838591396111,17.092685004825633,11.365369416377353,False,False
Building foundation,566,0.3801068003443597,8.259220796914146,0.8665242820482142,1.3000882148964554,0.7448049841576492,15.046097308078293,20.48299301489567,14.161912800627348,False,False
Building foundation,567,0.4300567307926145,8.811946367836796,0.71138185660948,2.494185461960046,1.2611620334922107,17.469529652853875,29.336254711237217,16.587104560176247,True,True
Building foundation,568,0.38732673549543983,7.533293870972161,0.7494584345482989,1.8039129970948924,1.3104592666898893,16.470044793962174,25.804742071851077,15.695437024938146,True,True
Building foundation,569,0.3491101559663298,9.671138855762807,0.6507459789179253,0.6098735657554006,1.2172189866654683,14.942832063034821,19.698714616662823,13.823726323636546,False,False
Building foundation,570,0.3836324411822683,10.516740386177482,0.9299705178739508,0.5569078145435482,0.767961976434509,17.62213639264973,21.946237193727903,16.434730834567407,False,False
Building foundation,571,0.3717528960929678,7.418542214215696,1.0124204530325756,0.7526301729995909,1.3924971952451806,11.459211695099768,19.25499090208595,10.67804920251756,False,False
Building foundation,572,0.42186907931596934,10.732728899658586,1.3871028419806497,0.6644009645626845,0.6779917890669146,10.989301043563064,17.741240658581624,9.831104833197115,False,False
Building foundation,573,0.38203125734614224,10.151217941854014,0.8068273445538905,0.7597639583817895,1.255165525311185,16.297889198721215,23.87916671060295,15.158090556045897,False,False
Building foundation,574,0.3705874410093811,8.631786548077073,0.9432182887729873,1.1093673528516046,1.0468403460966118,13.34209172054581,21.38098143324471,12.39362849421434,False,False
Building foundation,575,0.3988711816716746,8.399979072135626,0.9836608740030239,2.3990620919836827,1.1080510943479394,11.942218730126829,25.47527557906394,11.066456775914455,True,True
Building foundation,576,0.3742233680433612,8.4273221116838,1.1185538795870418,0.9604840575800874,0.8696481830478545,10.268076662328484,17.314753709246588,9.35260444947775,False,False
Building foundation,577,0.4184440965794834,8.682420594819709,0.9926285954797712,2.50480791210833,1.098927644007024,17.625960030508292,31.94264539710207,16.742218433040414,True,True
Building foundation,578,0.4734814583590262,10.785350931584722,0.6334303281623024,0.3404875595187736,0.9313691532913762,12.314806571634838,14.729344613404615,11.239675938547814,False,False
Building foundation,579,0.4662529068205549,8.717068718721457,0.6752508740102372,0.3402483245606309,0.9159260202705457,15.394700180521987,17.45164044963555,14.588604329314993,False,False
Building foundation,580,0.4049843876783993,10.215786570453318,1.2176361294538,0.9782905890732483,1.3854681834317322,17.15290382253013,32.48530549338135,16.038533474337246,True,True
Building foundation,581,0.34722278846888865,10.698178660524727,1.3262822707371722,2.7755548961877388,0.7366874192999897,12.539407903823541,29.143233086557903,11.277625759747519,True,True
Building foundation,582,0.40486007201715607,7.672081266680425,1.2642490127654413,2.534896461533005,1.0134113923416168,18.110119763724875,33.109716559426175,17.342929675167355,True,True
Building foundation,583,0.3960795600854776,8.626520283604133,1.2321911766233948,0.6960671029923152,1.3986092656270448,14.965870114807252,25.586309634998532,14.054954721118042,True,True
Building foundation,584,0.4545374742902347,9.37855543317426,1.174868799499392,1.4868662978948695,0.8200085035245369,11.544893772704095,21.72488198143064,10.627263089983186,False,False
Building foundation,585,0.36443713602015426,9.561302599356766,1.1015130490060625,0.5932469692230883,0.9646209216961434,14.701524414250162,21.027099231949045,13.617688901985405,False,False
Building foundation,586,0.3801223227605252,8.496491367259878,0.9041458209250786,0.7922481723037758,1.246144242583076,16.51039621772564,23.81615053909087,15.593831863482333,False,False
Building foundation,587,0.4243173012212724,9.554377378679355,1.152782941667128,0.7839759557285327,1.0236321417348315,10.80131013131958,19.365759249362366,9.808024630815833,False,False
Building foundation,588,0.4201886442428857,8.68261718507974,1.055923253436155,0.40488419313139795,0.6509609079117719,15.743478903277108,18.410759844777036,14.862524705711044,False,False
Building foundation,589,0.37422121102810635,7.945699073614445,0.7678103564886745,2.58501254557531,1.2510588801052542,13.257727332063629,24.94824006036479,12.408023288160143,False,False
